IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"2801 S VALLEY VIEW BLVD STE 4,LAS VEGAS,NV,89102-0116",0.0,1.0,0.030303030303030307,0.0,0.0,0.0,36.140507799999995,-115.1906955,36.1405078,-115.1906955,1.0,0.0,0.0,1.0
"2810 W CHARLESTON BLVD,LAS VEGAS,NV,89102",0.3333333333333333,0.5,0.0,0.0,0.0,0.0,36.15902447,-115.1798128,36.15902447,-115.1798128,1.0,0.0,0.0,1.0
"2811 N GREEN VALLEY PKWY,HENDERSON,NV,89014-0401",0.8201970443349753,0.9285714285714286,0.0,0.0,0.14285714285714285,0.0,36.07151989,-115.0825188,36.07151989,-115.0825188,1.0,0.0,0.0,1.0
"2835 SAINT ROSE PKWY STE 100,HENDERSON,NV,89052-4847",0.5,1.0,0.0,0.0,0.5,1.0,36.00896027,-115.1115348,36.00896027,-115.1115348,1.0,0.0,0.0,1.0
"2843 SAINT ROSE PKWY STE 100,HENDERSON,NV,89052-4814",1.0,0.5,0.0,0.0,0.0,0.0,36.00889831,-115.1116327,36.00889831,-115.1116327,1.0,0.0,0.0,1.0
"290 BRINKBY AVE,RENO,NV,89509-4348",1.0,1.0,0.0,0.0,0.0,1.0,39.4951915,-119.80142190000001,39.4951915,-119.80142190000001,1.0,0.0,0.0,1.0
"2900 CLEAR ACRE LN STE S,RENO,NV,89512-1764",0.16666666666666666,0.5,0.0,0.0,0.0,0.0,39.55772638,-119.7915869,39.55772638,-119.7915869,1.0,0.0,0.0,1.0
"2900 E DESERT INN RD STE 109,LAS VEGAS,NV,89121-3619",1.0,0.25,0.0,0.0,0.0,0.0,36.12981352,-115.1107527,36.12981352,-115.1107527,1.0,0.0,0.0,1.0
"301 N PECOS RD STE F,HENDERSON,NV,89074-1350",0.5,0.5,0.0,0.0,0.0,0.0,36.05022955,-115.1003955,36.05022955,-115.1003955,1.0,0.0,0.0,1.0
"3016 W CHARLESTON BLVD STE 145,LAS VEGAS,NV,89102-1964",0.7023809523809523,0.045454545454545456,0.0,0.0,0.2,0.0,36.15904247,-115.1823823,36.15904247,-115.1823823,1.0,0.0,0.0,1.0
"3040 W ANN RD STE 101,N LAS VEGAS,NV,89031-7266",1.6623376623376624,2.7,0.0,0.0,0.0,0.0,36.26160052,-115.1819801,36.26160052,-115.1819801,1.0,0.0,0.0,1.0
"3040 W ANN RD STE 101,NORTH LAS VEGAS,NV,89031-7266",0.18230019493177388,0.1787810042347247,0.08834586466165413,0.08703703703703704,0.0,0.0,36.26160052,-115.1819801,36.26160052,-115.1819801,1.0,0.0,0.0,1.0
"3041 E FLAMINGO RD,LAS VEGAS,NV,89121",2.5357142857142856,0.045454545454545456,0.0,0.0,0.2,0.0,36.11492652,-115.1092319,36.11492652,-115.1092319,1.0,0.0,0.0,1.0
"3050 E DESERT INN RD, #105,LAS VEGAS,NV,89121-3871",1.0,0.5,0.0,0.0,0.0,0.0,36.1297895,-115.1082538,36.1297895,-115.1082538,1.0,0.0,0.0,1.0
"307 W WINNIE LN STE 2,CARSON CITY,NV,89703-2145",1.0,0.5,0.0,0.0,0.0,0.0,39.17916948,-119.7689938,39.17916948,-119.7689938,1.0,0.0,0.0,1.0
"3150 VISTA BLVD STE 110,SPARKS,NV,89436-6704",0.09090909090909093,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.25,0.14285714285714285,39.56021162,-119.7054369,39.56021162,-119.7054369,1.0,0.0,0.0,1.0
"3150 VISTA BLVD STE 112,SPARKS,NV,89436-6704",0.7575757575757576,0.6190476190476191,0.6666666666666666,0.6428571428571428,0.0,0.0,39.56021162,-119.7054369,39.56021162,-119.7054369,1.0,0.0,0.0,1.0
"3160 N TRUCKEE LN,SPARKS,NV,89434-1583",0.5492424242424243,1.2416666666666667,0.047619047619047616,0.0,0.0,0.0,39.55819898,-119.73379579999998,39.55819898,-119.73379579999998,1.0,0.0,0.0,1.0
"3163 N RAINBOW BLVD,LAS VEGAS,NV,89108-4578",0.7,0.3333333333333333,0.0,0.0,0.0,0.0,36.21740265,-115.2423484,36.21740265,-115.2423484,1.0,0.0,0.0,1.0
"3196 S MARYLAND PKWY STE 307,LAS VEGAS,NV,89109-2314",0.5357142857142857,2.0,0.5,0.0,0.3333333333333333,1.0,36.131922,-115.136869,36.131922,-115.136869,1.0,0.0,0.0,1.0
"320 N NELLIS BLVD STE 4,LAS VEGAS,NV,89110-5390",0.8201970443349753,0.2857142857142857,0.0,0.0,0.26785714285714285,0.14285714285714285,36.16505186,-115.062019,36.16505186,-115.062019,1.0,0.0,0.0,1.0
"3211 S EASTERN AVE,LAS VEGAS,NV,89169-3310",0.3333333333333333,0.25,0.0,0.0,0.0,0.0,36.13132799,-115.118576,36.13132799,-115.118576,1.0,0.0,0.0,1.0
"3225 S RAINBOW BLVD STE 104,LAS VEGAS,NV,89146-6216",1.5333333333333332,0.7526315789473684,0.0,0.0,0.0,0.0,36.13095011,-115.243104,36.13095011,-115.243104,1.0,0.0,0.0,1.0
"3226 N DECATUR BLVD,LAS VEGAS,NV,89130-3207",1.0,1.0,0.0,0.0,0.0,0.0,36.21798341,-115.2074351,36.21798341,-115.2074351,1.0,0.0,0.0,1.0
