idx,BOD_addr,general,hygienist,pediatric,specialist,med_indicator,chip_indicator,hygienist_for_general,hygienist_for_pediatric
3391,"613 E. Grady St, Statesboro GA  30458",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3392,"613 East Grady Street, Post Office Box1408, Statesboro GA  30459",3.0,0.0,0.0,1.0,0,0,6.0,0.0
3393,"613 East Grady Street, Statesboro GA  30458",3.0,0.0,0.0,1.0,0,0,6.0,0.0
3394,"613 Towne Park Dr W, Ste 301, Rincon GA  31326",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3395,"6131 peachtree pkwy, Norcross GA  30092",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3396,"6133 Glen Oak Dr, Flowery Branch GA  30542",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3397,"614 Hwy 61, Villa Rica GA  30180",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3398,"614 S 8th Street, Griffin GA  30224",4.0,0.0,0.0,0.0,0,0,8.0,0.0
3399,"6145 Bailey Ridge Drive, Johns Creek GA  30097",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3400,"615 East Grady St, Statesboro GA  30458",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3401,"615 East Grady Street, Statesboro GA  30458",2.0,0.0,0.0,1.0,0,0,4.0,0.0
3402,"615 Green Street, N.W., Gainesville GA  30501",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3403,"615 Green Street, Nw, Suite 101, Gainesville GA  30501",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3404,"6155 HEARDS CREEK DR. NW, SANDY SPRINGS, ATLANTA GA  30328",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3405,"6163 Deans Way, Morrow GA  30260",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3406,"6175 Crooked Creek Road, Norcross GA  30092",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3407,"618 Carter Ave, Blackshear GA  31516",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3408,"618 N Church Street, Thomaston GA  30286",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3409,"619 East Pelham Rd, Ne, Atlanta GA  30324",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3410,"6190 Rivercliffe Drive, Atlanta GA  30328-3711",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3411,"6199 Hickory Flat Highway #130, Canton GA  30115",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3412,"6199 Highway 92, Suite 132, Acworth GA  30102",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3413,"62 Interlochen Drive NE, Atlanta GA  30342",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3414,"62 Interlochen dr. ne, Atlanta GA  30342",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3415,"620 Concord Road, Smyrna GA  30082",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3416,"620 Main Street, Young Harris GA  30582",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3417,"620 Peachtree St., Suite 204, Atlanta GA  30308",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3418,"620 Pointe North Blvd, Albany GA  31721",8.0,0.0,0.0,0.0,0,0,16.0,0.0
3419,"6202 Lakefield place, Duluth GA  30097",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3420,"6211 Hickory Lane Circle, Union City GA  30291",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3421,"6214 Bradley Park Drive, Columbus GA  31904",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3422,"622 Jones Avenue, Rockmart GA  30153",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3423,"622 russell road, albany GA  31707",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3424,"623 Terrace Avenue, Atlanta GA  30307",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3425,"6233 Veterans Pkwy., Columbus GA  31909",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3426,"6236 Winfield Cir, Appling GA  30802",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3427,"625 Ronald Reagan Drive, Evans GA  30809",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3428,"626 EAST FORSYTH ST, Americus GA  31709",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3429,"628 Heather Glen, McDonough GA  30253",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3430,"6291 Hwy 254, Cleveland GA  30528",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3431,"6300 Hospital Parkway, Suite 275, Johns Creek GA  30097",0.0,0.0,0.0,2.0,0,0,0.0,0.0
3432,"6304 Old Hwy 5 Suite 102, Woodstock GA  30188",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3433,"6315 Carleen Court, Cumming GA  30040",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3434,"6319A Jonesboro Rd, Morrow GA  30260",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3435,"632 High Hampton Dr, Martinez GA  30907",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3436,"6323 Grand Hickory Dr, 100D, Braselton GA  30517",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3437,"633 Indian Hills Parkway, Marietta GA  30068",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3438,"6336 Peake Road, Macon GA  31210",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3439,"6351 Douglas Blvd, Douglasville GA  30135",12.0,0.0,0.0,5.0,0,0,24.0,0.0
3440,"636 E COLLEGE ST, GRIFFIN GA  30224",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3441,"636 E College St, Griffin GA  30224",2.0,0.0,0.0,1.0,0,0,4.0,0.0
3442,"636 E. College St, Griffin GA  30224",4.0,0.0,0.0,2.0,0,0,8.0,0.0
3443,"6370 Powers Ferry Rd NW, Suite 103, Atlanta GA  30339",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3444,"639-A Beaver Ruin Road, Lilburn GA  30047",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3445,"640 Brigham Trl, Augusta GA  30909",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3446,"640 Glen Iris Drive NE, Unit 516, Atlanta GA  30308",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3447,"640 sky view dr, Commerce GA  30529",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3448,"6400 Powers Ferry Rd., Ste-116, Atlanta GA  30339",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3449,"6409 lucent ln, sandy springs GA  30328",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3450,"641 North Avenue NE, Apt #1402, Atlanta GA  30308",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3451,"641 North Avenue NE, Apt 3128, Atlanta GA  30308",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3452,"6410 W. Hamilton Park Dr, Columbus GA  31909",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3453,"6428 Boyett Dr, Norcross GA  30093",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3454,"643 Main Street, Blackshear GA  31516",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3455,"6435 Point Twenty Two, Gainesville GA  30506",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3456,"644 Cherokee St, Marietta GA  30060",2.0,0.0,0.0,0.0,0,0,4.0,0.0
3457,"644 Cherokee Street, Marietta GA  30060",4.0,0.0,0.0,0.0,0,0,8.0,0.0
3458,"644 Cherokee Street, Suite B, Marietta GA  30060",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3459,"6440 Bradley Park Drive, Columbus GA  31914",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3460,"645 W Thomas Street, Milledgeville GA  31061",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3461,"645-A Beaver Ruin Road, Lilburn GA  30047",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3462,"6482 Old Louisville Rd, Tarrytown GA  30470",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3463,"6488 Hickory Flat Highway, Canton GA  30115",1.0,0.0,0.0,1.0,0,0,2.0,0.0
3464,"6497 Edenfield Dr, Lithonia GA  30058",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3465,"65 Fawn Ridge, Newnan GA  30265",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3466,"650 Claremore Professional Way, Suite 200, Woodstock GA  30188",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3467,"650 Lee Road, Macon GA  31204",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3468,"6501 Peake Road E, Plantation Commons, Bldg. 600, Macon GA  31210",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3469,"6501 Veterans Parkway, Suite 4A, Columbus GA  31909",0.0,0.0,1.0,0.0,0,0,0.0,2.0
3470,"6520 Shannon Parkway, Suite B, Union City GA  30291",2.0,0.0,0.0,0.0,0,0,4.0,0.0
3471,"6535 Sterling Drive, Suwanee GA  30024",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3472,"655 Atlanta Rd., Suite701, Cumming GA  30040",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3473,"655 Atlanta Road, Suite 701, Cumming GA  30040",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3474,"655 Cooper Farm Way, Duluth GA  30097",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3475,"655 North Belair Road, Evans GA  30809",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3476,"6555 Sugarloaf Parkway, Suite 308, Duluth GA  30097",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3477,"6558 Roswell Road Apt #1239, Sandy Springs GA  30328",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3478,"6558 Roswell Road, Apt 1318, Sandy Springs GA  30328",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3479,"656 Indian Trail Road, Ste 203, Lilburn GA  30047",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3480,"656 Indian Trail Road, Suite 209, Lilburn GA  30047",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3481,"6560 Pea Ridge Road, Gainesville GA  30506",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3482,"6562 Mitchell LN SW, Mableton GA  30126-5166",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3483,"657 Vinings Estates Dr SE, Mableton GA  30126",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3484,"6572 Hwy 92, Ste 120, Acworth GA  30102",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3485,"6595 Roswell Road, Suite C, Atlanta GA  30328",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3486,"660 Washington Street, Jefferson GA  30549",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3487,"6600 Abercorn St, Suite 110, Savannah GA  31405",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3488,"6600 Abercorn Street Ste 204, Suite 204, Savannah GA  31405",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3489,"6600 Abercorn Street, Suite 204, Savannah GA  31405",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3490,"6600 Roswell Rd, Suite E, Sandy Springs GA  30328",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3491,"6600 Sugarloaf Pkwy, Suite 600, Duluth GA  30097",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3492,"6612 Exchange Place, Morrow GA  30260",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3493,"6615 Nature View Place, Cumming GA  30040",2.0,0.0,0.0,0.0,0,0,4.0,0.0
3494,"6620 River Crest Point, Suwanee GA  30024",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3495,"6626 Standing Boy Road, Columbus GA  31904",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3496,"663 Beacon Cove, Lawrenceville GA  30043",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3497,"663 S 9th St, Griffin GA  30224",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3498,"663 South 9th Street, Griffin GA  30224",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3499,"663 South Ninth Street, Griffin GA  30224",2.0,0.0,0.0,0.0,0,0,4.0,0.0
3500,"6630 McGinnis Ferry Rd, Ste C, Duluth GA  30097",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3501,"664 N Highland Ave, Atlanta GA  30306",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3502,"6644 Burnt Hickory Dr, Hoschton GA  30548",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3503,"6650 Hwy 85, Riverdale GA  30274",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3504,"6659 Southside Drive, Blackshear GA  31516",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3505,"6667 Vernon Woods Drive, Suite B-30, Atlanta GA  30328",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3506,"6667 Vernon Woods Drive, Suite B-30, Sandy Springs GA  30328",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3507,"670  village crest dr., suwanee GA  30024",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3508,"670 Saint Regis Lane, Alpharetta GA  30022",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3509,"670 Village Crest Dr, Suwanee GA  30024",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3510,"672 Concord Road SE, Smyrna GA  30082",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3511,"672 Pathview Ct, Dacula GA  30019",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3512,"6735 Chelsea Gardens Way, Cumming GA  30040",2.0,0.0,0.0,0.0,0,0,4.0,0.0
3513,"6742 Cadence Blvd, Sandy Springs GA  30328",0.0,0.0,1.0,0.0,0,0,0.0,2.0
3514,"6743 Beaver Trail, Midland GA  31820",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3515,"6743 Rivertown Rd., Fairburn GA  30213",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3516,"6745 Sugarloaf Pkwy, Ste 200, Duluth GA  30097",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3517,"675 Grady Cobb Rd, Donalsonville GA  39845",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3518,"675 Lafayette Ave, Apt 5301, Fayetteville GA  30214",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3519,"675 Pine Grove Road, Box 386, Tallapoosa GA  30176-0386",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3520,"675 South 8th Street, Griffin GA  30224",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3521,"676 Lakeview Dr., Gainesville GA  30501",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3522,"678 Richardson Rd, Fortson GA  31808",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3523,"6783 Veterans Parkway Bldg 4, Columbus GA  31909",12.0,0.0,0.0,5.0,0,0,24.0,0.0
3524,"6783 Veterans Parkway, Columbus GA  31909",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3525,"6783 Veterans Pkwy, Building 4, Columbus GA  31909",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3526,"68 Courage Loop, Fort Stewart GA  31315",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3527,"680 Crane Creek Drive, Apt 434, Augusta GA  30907",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3528,"6801 River Road, Suite 200, Columbus GA  31904",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3529,"6803 Forest Park Drive, Savannah GA  31406",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3530,"681 Pathwood Lane, Stockbridge GA  30281",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3531,"6835 Tulip plantation rd, Alpharetta GA  30004",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3532,"685 West Crossville Road, Suite 148, Roswell GA  30075",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3533,"686 Punkintown Road, 512 Bankhead Hwy, Villa Rica GA  30180",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3534,"6870 Fox Creek Drive, Cumming GA  30040",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3535,"6875 Hickory Rd, Woodstock GA  30188",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3536,"689 Medical Park Lane, Gainesville GA  30501",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3537,"690 Birchberry Ter, Atlanta GA  30331",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3538,"690 Lanier Park Drive, Gainesville GA  30501",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3539,"690 OLD BRAWNERS FERRY RD, HAMILTON GA  31811",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3540,"691 Lanier Park Drive, P.O. Box 908505, Gainesville GA  30501",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3541,"6911 Diamond Drive, Rex GA  30273",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3542,"6916 McGinnis Ferry Road, Suite 500, Suwanee GA  30024",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3543,"697 Medical Park Lane, Gainesville GA  30501",1.0,0.0,0.0,1.0,0,0,2.0,0.0
3544,"6975 Laurel Oak Dr, Suwanee GA  30024",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3545,"698 Medical Park Lane, Gainesville GA  30501",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3546,"699 Ponce De Leon Ave, Atlanta GA  30308",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3547,"6B FOUNTAIN SQ NW, ROME GA  30165",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3548,"7 Baynard Park, Newnan GA  30265",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3549,"7 Carl-Midway Church Road, Auburn GA  30011-3428",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3550,"7 Eagle Pointe Drive, Augusta GA  30909",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3551,"7 Executive Park Dr NE, Apt 1215, Atlanta GA  30329",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3552,"7 Mulberry Bluff Drive, Savannah GA  31406",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3553,"7 Oglethorpe Professional Blvd., Suite 2, Savannah GA  31406",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3554,"7 South Stillwood Court, Savannah GA  31419",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3555,"70 Farist Lane, Ellijay GA  30536",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3556,"70 westridge pkwy, suite 200, McDonough GA  30253",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3557,"700 Morosgo Dr., Suite J-100, Atlanta GA  30324",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3558,"700 Morosgo drive, suite J-100, Atlanta GA  30324",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3559,"700 Oglethorpe Ave, Athens GA  30606",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3560,"700 Sunset Drive, Suite 401, Athens GA  30606",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3561,"700 Wildwood Plantation Drive, Valdosta GA  31602",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3562,"700 Woodshire Trail, Atlanta GA  30331",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3563,"7000 Peachtree Dunwoody Rd, Bldg 12, STE 100, Sandy Springs GA  30328",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3564,"7000 Peachtree Dunwoody Rd, Bldg 8 Suite 200, Atlanta GA  30328",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3565,"7000 Peachtree Dunwoody Road, Bldg 2, Atlanta GA  30328",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3566,"7000 Peachtree Dunwoody Road, Building 2, Suite 100, Atlanta GA  30328",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3567,"7001 Hodgson Memorial Dr Ste 3, Savannah GA  31406",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3568,"7001 Hodgson Memorial Dr., Ste 3, Savannah GA  31406",2.0,0.0,0.0,1.0,0,0,4.0,0.0
3569,"7001 Hodgson Memorial Drive, Suite 3, Savannah GA  31406",3.0,0.0,0.0,1.0,0,0,6.0,0.0
3570,"7002 Winthrop Court, Columbus GA  31904",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3571,"701 Bismark Rd NE, Atlanta GA  30324",1.0,0.0,0.0,1.0,0,0,2.0,0.0
3572,"701 Devika Dr., Suite 10, Grovetown GA  30813",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3573,"701 Highland Ave NE, Apartment #2329, Atlanta GA  30312",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3574,"701 North Tennessee Streeet, Cartersville GA  30120",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3575,"7011 Evans Town Center Blvd, Evans GA  30809",1.0,0.0,0.0,3.0,0,0,2.0,0.0
3576,"7011 Evans Town Center Blvd., Evans GA  30809",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3577,"702 Anna Way, Statesboro GA  30458",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3578,"702 East 66th Street, Savannah GA  31405",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3579,"703 Hillwood Drive, Statesboro GA  30458",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3580,"703 Tolleson Avenue, Perry GA  31069",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3581,"703 Villa View Way, Hampton GA  30228",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3582,"703 Woodgate Court, Augusta GA  30909",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3583,"704 Arbor Lane, Centerville GA  31028",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3584,"704 Creekgarden CT, Atlanta GA  30339",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3585,"704 ave c, West Point GA  31833",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3586,"705 Crab Orchard Dr, Roswell GA  30076",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3587,"705 North Westover Blvd, Albany GA  31707",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3588,"705 Rome St, Carrollton GA  30117",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3589,"705 Rome Street, Carrollton GA  30117",1.0,0.0,0.0,1.0,0,0,2.0,0.0
3590,"7059 Westside Road, Statesboro GA  30458",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3591,"706 Brookline St SW, Atlanta GA  30310",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3592,"706 N. Slappey Blvd., Albany GA  31701",4.0,0.0,0.0,1.0,0,0,8.0,0.0
3593,"706 North Slappey Boulevard, Albany GA  31701-1494",8.0,0.0,0.0,2.0,0,0,16.0,0.0
3594,"707 Park Ave, Apt 1342, Atlanta GA  30326",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3595,"707 Whitlock Ave SW, Ste D29, Marietta GA  30064",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3596,"707 Whitlock Ave., Suite B-22, Marietta GA  30064",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3597,"709 Canton Road, Suite 210, Marietta GA  30060",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3598,"7102 Nashville Street, Ringgold GA  30736",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3599,"711 East 70th Street, Suite B, Savannah GA  31405",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3600,"7117 Chastain Drive NE, Atlanta GA  30342",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3601,"7130 Hodgson Memorial Dr, Ste 103, Savannah GA  31406",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3602,"7132 Bridgemill Dr., Columbus GA  31904",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3603,"7135 Floyd Street, Covington GA  30014",1.0,0.0,0.0,2.0,0,0,2.0,0.0
3604,"715 Old Saddle Lane, Milton GA  30004",4.0,0.0,0.0,0.0,0,0,8.0,0.0
3605,"715 Rose Brooke Drive, Lawrenceville GA  30045",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3606,"7161 Standing Boy Rd, Columbus GA  31904",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3607,"7175 Cavaletti Circle, Cumming GA  30040",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3608,"7189 Moon Rd., Columbus GA  31909",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3609,"7199 Hwy 441 N. Suite 101, Dillard GA  30537",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3610,"72 Stuart Road, Fort Oglethorpe GA  30742",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3611,"720 Peachtree Trails Drive, Suwanee GA  30024",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3612,"720 Stonington Ct, Gainesville GA  30506",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3613,"7208 hodgson memorial drive, suite a, Savannah GA  31406",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3614,"721 E 66th St., Savannah GA  31405",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3615,"7210 Grand Reunion Drive, Hoschton GA  30548",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3616,"7215 Stonecrest Parkway, Lithonia GA  30038",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3617,"7220 Weathervane Road, Flowery Branch GA  30542",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3618,"723 East 65th Street, Savannah GA  31405",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3619,"7270 N Lake Drive Suite 100, Columbus GA  31909",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3620,"7270 North Lake Dr, Suite 100, Columbus GA  31909",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3621,"729 Peacock Road, Tennille GA  31089",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3622,"7290 Northlake Drive Suite #505, Columbus GA  31909",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3623,"73 Hawthorn Ln, Saint Marys GA  31558",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3624,"7316 Spout Springs Rd, STE 204, Flowery Branch GA  30542",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3625,"7316 Spout Springs Rd., Suite 101, Flowery Branch GA  30542",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3626,"733 Deerwood Place, Evans GA  30809",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3627,"733 East Wacona Drive, Waycross GA  31501",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3628,"7330 Spart Springs Rd, Suite C15, Flowery Branch GA  30542",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3629,"7330 Spout Springs Rd Ste C-15, Flowery Branch GA  30542",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3630,"7330 Spout Springs Rd, Ste C-15, Flowery Branch GA  30542",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3631,"7349 Tillman Branch Rd, Hahira GA  31632",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3632,"735 Terrell Crossing SE, Marietta GA  30067",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3633,"7350 Talbot Colony, Atlanta GA  30328",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3634,"736 Hillwood Drive, Statesboro GA  30458",0.0,0.0,0.0,1.0,0,0,0.0,0.0
3635,"737 Belle Isle Drive, Alpharetta GA  30009",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3636,"7371 Blackmon Road, COLUMBUS GA  31909",1.0,0.0,0.0,0.0,0,0,2.0,0.0
3637,"7380 Spout Springs Road, Suite 120, Flowery Branch GA  30542",1.0,0.0,0.0,0.0,0,0,2.0,0.0
