,id,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,
660,1400000US24033801702,"Census Tract 8017.02, Prince George's County, Maryland",0,0,57,12,9,59,0,37,49,49,87,20,309,0,0,0,13,41,12,0,32,45,72,94,0,212,0,0,26,0,13,0,10,12,38,56,37,20,126.9,377.04,138.06,258,900,
125,1400000US24033801704,"Census Tract 8017.04, Prince George's County, Maryland",17,120,83,0,40,0,0,0,153,0,17,7,654,15,120,99,40,0,51,39,0,177,0,44,69,217,0,0,0,0,0,51,0,0,109,41,0,16,506,617.02,31.98,153,1308,
126,1400000US24033801706,"Census Tract 8017.06, Prince George's County, Maryland",0,0,25,0,0,0,0,13,23,12,0,35,105,0,0,0,12,0,18,0,10,27,12,0,26,155,0,0,0,12,0,19,0,11,57,39,5,12,49,191.86,49.14,78,368,
363,1400000US24033801707,"Census Tract 8017.07, Prince George's County, Maryland",18,97,42,53,0,107,0,0,101,130,0,30,552,11,0,0,88,0,78,0,0,235,44,52,44,271,0,0,40,76,0,35,0,0,70,10,11,29,425,666.48,143.52,166,1401,
364,1400000US24033801708,"Census Tract 8017.08, Prince George's County, Maryland",63,65,0,0,0,7,0,51,83,0,0,10,320,44,0,0,40,0,37,0,0,65,71,0,63,174,0,0,0,0,0,21,18,7,60,29,4,35,212,371,78,112,773,
128,1400000US24033801801,"Census Tract 8018.01, Prince George's County, Maryland",36,0,17,0,0,25,7,0,25,11,12,8,161,49,0,31,0,14,0,34,0,12,0,15,6,155,0,8,31,0,30,18,0,0,30,33,0,5,185.2,191.48,34.32,46,457,
119,1400000US24033801802,"Census Tract 8018.02, Prince George's County, Maryland",6,85,0,0,17,0,0,35,83,11,0,7,304,121,61,0,15,0,0,0,0,17,84,0,6,211,61,12,0,16,0,0,0,67,0,12,0,43,382.1,237.44,83.46,56,759,
129,1400000US24033801804,"Census Tract 8018.04, Prince George's County, Maryland",0,0,14,0,0,30,5,0,37,16,10,0,148,0,0,28,0,0,10,5,0,47,22,0,36,100,5,0,0,0,0,0,18,0,27,5,35,10,47,188.46,33.54,91,360,
40,1400000US24033801805,"Census Tract 8018.05, Prince George's County, Maryland",0,0,12,0,23,0,22,0,51,0,0,0,151,0,0,43,0,16,0,45,0,9,17,0,21,38,23,0,11,0,0,0,0,0,0,0,0,4,100.7,158.04,13.26,25,297,
120,1400000US24033801807,"Census Tract 8018.07, Prince George's County, Maryland",20,0,0,0,0,21,0,0,0,42,57,0,425,0,0,0,0,0,18,0,0,136,171,100,0,363,75,0,0,37,0,36,0,0,41,132,42,0,132,327.9,269.1,199,928,
130,1400000US24033801808,"Census Tract 8018.08, Prince George's County, Maryland",51,0,27,0,35,70,0,60,54,29,40,14,362,35,75,23,0,40,54,0,0,87,19,0,29,507,82,48,12,0,51,21,0,0,141,9,75,68,390.8,587.74,44.46,226,1249,
182,1400000US24033801901,"Census Tract 8019.01, Prince George's County, Maryland",15,0,0,52,78,0,12,0,36,10,10,0,421,0,0,0,120,15,0,16,0,85,33,83,69,252,0,0,0,20,13,0,8,0,44,20,51,96,238.8,289.06,49.14,309,886,
41,1400000US24033801904,"Census Tract 8019.04, Prince George's County, Maryland",59,0,0,0,0,0,11,0,54,0,0,36,235,0,0,0,122,0,0,0,0,30,0,50,33,227,0,0,0,0,24,28,0,0,15,65,36,59,188.2,169.1,50.7,214,622,
361,1400000US24033801905,"Census Tract 8019.05, Prince George's County, Maryland",0,0,0,0,0,23,0,0,25,149,6,264,407,0,0,0,6,16,55,0,0,71,88,47,124,304,0,0,0,0,8,55,0,0,13,141,42,45,13.2,341.96,294.84,528,1178,
127,1400000US24033801906,"Census Tract 8019.06, Prince George's County, Maryland",0,0,0,0,0,17,7,98,47,16,0,13,120,0,0,0,0,6,0,6,52,18,23,7,8,91,0,0,0,0,6,0,0,15,15,5,13,37,3.6,293.08,34.32,78,409,
1343,1400000US24033801907,"Census Tract 8019.07, Prince George's County, Maryland",0,0,0,0,46,0,20,0,19,85,0,41,72,0,0,0,0,0,0,0,0,17,0,18,37,71,0,0,0,8,0,0,0,0,0,18,9,36,21.8,110.86,80.34,141,354,
1344,1400000US24033801908,"Census Tract 8019.08, Prince George's County, Maryland",21,0,0,13,44,25,25,0,50,28,38,53,287,20,0,0,0,22,86,0,32,27,28,11,61,307,0,0,0,0,23,22,24,33,61,107,14,23,80.7,483.16,127.14,200,891,
131,1400000US24033802001,"Census Tract 8020.01, Prince George's County, Maryland",0,0,0,0,44,75,0,22,78,0,15,0,453,0,0,0,0,24,41,0,82,111,180,15,0,280,0,0,0,0,0,68,0,0,90,84,13,25,20.4,672.68,205.92,68,967,
346,1400000US24033802002,"Census Tract 8020.02, Prince George's County, Maryland",0,0,23,10,0,63,17,0,48,94,83,0,156,0,0,0,9,0,28,21,0,24,7,15,52,309,13,0,38,9,19,8,55,0,16,16,80,55,107.7,319.04,91.26,285,803,
66,1400000US24033802103,"Census Tract 8021.03, Prince George's County, Maryland",31,0,0,0,57,91,0,0,19,0,0,54,364,27,0,0,0,48,68,0,0,56,33,37,95,187,26,0,0,0,0,14,0,0,0,33,0,114,115.5,336.02,51.48,300,803,
121,1400000US24033802104,"Census Tract 8021.04, Prince George's County, Maryland",40,0,0,0,0,6,0,0,22,27,60,24,121,41,0,0,0,0,5,0,0,0,47,16,12,72,20,0,0,0,0,0,0,0,11,17,17,7,101,64.02,70.98,136,372,
1345,1400000US24033802106,"Census Tract 8021.06, Prince George's County, Maryland",66,0,0,36,141,52,17,19,66,32,0,40,320,0,10,0,18,48,47,0,18,100,45,0,34,298,0,26,44,0,58,0,0,18,0,86,33,33,274.1,545.76,127.14,140,1087,
1346,1400000US24033802107,"Census Tract 8021.07, Prince George's County, Maryland",14,44,0,84,72,0,11,0,185,58,0,49,466,29,0,0,82,28,0,28,34,144,77,24,20,189,0,0,13,20,0,0,0,25,72,26,22,11,316,604.42,125.58,126,1172,
42,1400000US24033802201,"Census Tract 8022.01, Prince George's County, Maryland",6,0,14,0,0,0,20,0,0,19,35,108,142,0,0,11,0,0,0,0,0,96,23,6,6,92,0,5,0,12,0,6,0,0,31,6,4,28,48,163.56,37.44,187,436,
1159,1400000US24033802203,"Census Tract 8022.03, Prince George's County, Maryland",69,0,0,0,73,0,0,65,44,23,26,81,296,66,0,0,0,63,0,0,18,56,34,0,59,281,77,0,12,0,0,0,0,18,66,55,9,44,264.8,386.84,87.36,219,958,
365,1400000US24033802204,"Census Tract 8022.04, Prince George's County, Maryland",0,30,73,0,0,0,0,44,36,115,140,66,182,0,19,0,12,0,0,0,0,40,38,19,54,420,17,71,20,27,0,0,0,19,73,55,88,50,269,257.76,162.24,417,1106,
362,1400000US24033802301,"Census Tract 8023.01, Prince George's County, Maryland",0,0,0,0,0,12,0,4,107,12,27,9,259,0,29,0,36,0,12,0,0,82,40,12,48,336,0,37,0,0,0,42,0,5,88,96,13,55,102,384.56,115.44,164,766,
366,1400000US24033802404,"Census Tract 8024.04, Prince George's County, Maryland",137,13,0,0,39,151,17,0,114,16,3,70,356,139,12,0,0,12,22,31,47,19,13,0,61,527,73,151,0,7,0,33,15,0,179,58,0,11,547.3,682.84,67.86,145,1443,
1176,1400000US24033802405,"Census Tract 8024.05, Prince George's County, Maryland",0,0,0,168,27,9,0,25,45,27,84,14,334,15,0,0,21,0,31,15,11,94,38,4,105,274,12,0,0,21,0,10,0,0,68,9,33,121,245.1,343.18,57.72,361,1007,
347,1400000US24033802406,"Census Tract 8024.06, Prince George's County, Maryland",0,0,55,0,0,0,0,0,0,0,52,0,145,5,0,17,0,0,0,0,0,43,18,56,6,218,12,0,0,0,0,82,18,0,90,16,0,0,89,240.48,26.52,114,470,
1347,1400000US24033802407,"Census Tract 8024.07, Prince George's County, Maryland",0,0,0,10,0,0,0,0,92,7,18,43,215,26,0,0,0,0,32,0,0,92,20,16,29,186,19,0,0,30,30,0,0,0,32,28,10,37,94,281.1,42.9,153,571,
1348,1400000US24033802408,"Census Tract 8024.08, Prince George's County, Maryland",17,10,4,0,0,6,14,0,24,11,24,0,106,17,9,4,0,0,5,22,0,0,9,0,40,88,0,8,0,0,0,5,0,0,30,0,0,45,69,110.4,15.6,109,304,
167,1400000US24033802501,"Census Tract 8025.01, Prince George's County, Maryland",9,0,0,0,31,0,0,28,0,0,0,0,299,33,0,0,71,11,39,0,7,43,95,0,0,138,27,0,0,35,0,0,0,22,43,11,0,0,187.6,234.72,82.68,0,505,
672,1400000US24033802502,"Census Tract 8025.02, Prince George's County, Maryland",21,0,15,0,0,0,14,4,71,27,6,22,144,0,0,0,0,0,13,12,4,71,18,5,21,185,11,0,0,0,0,39,0,0,60,39,5,31,47,306.48,65.52,90,509,
1177,1400000US24033802600,"Census Tract 8026, Prince George's County, Maryland",18,23,9,0,0,13,0,0,46,46,23,12,236,0,23,23,20,0,49,0,6,56,17,32,10,363,26,23,36,39,18,18,0,0,79,80,28,16,245.4,311.06,111.54,121,789,
1161,1400000US24033802700,"Census Tract 8027, Prince George's County, Maryland",0,0,63,7,0,19,0,61,59,29,0,11,228,0,0,0,51,4,0,0,54,27,17,47,28,266,5,0,0,0,0,18,0,77,58,22,64,22,127.2,390.76,53.04,172,743,
168,1400000US24033802803,"Census Tract 8028.03, Prince George's County, Maryland",0,0,57,0,25,148,0,24,69,55,58,32,307,0,0,42,0,0,43,0,5,45,56,70,46,513,0,0,61,35,68,0,0,22,113,32,47,135,222.9,565.56,111.54,388,1288,
43,1400000US24033802804,"Census Tract 8028.04, Prince George's County, Maryland",17,82,0,26,34,0,0,43,39,0,0,103,408,49,0,0,70,55,28,21,37,52,51,0,45,454,0,0,0,0,97,29,41,36,51,35,87,78,299.8,526.12,67.08,313,1206,
67,1400000US24033802805,"Census Tract 8028.05, Prince George's County, Maryland",0,0,26,28,0,0,36,0,54,62,34,69,329,0,0,21,0,0,0,96,0,61,47,43,61,336,26,0,0,0,40,0,63,0,79,38,20,70,113,449.34,114.66,297,974,
367,1400000US24033802901,"Census Tract 8029.01, Prince George's County, Maryland",107,58,40,29,84,0,8,9,44,70,10,0,251,46,0,39,0,95,0,0,0,25,0,46,0,389,59,85,7,7,96,0,0,8,90,0,37,0,559.5,391.9,54.6,93,1099,
1162,1400000US24033803001,"Census Tract 8030.01, Prince George's County, Maryland",32,0,0,0,17,0,0,3,139,16,67,14,128,28,0,0,0,29,0,3,0,45,6,11,6,187,0,4,7,0,10,26,8,0,47,41,8,36,87.8,324.06,49.14,142,603,
169,1400000US24033803002,"Census Tract 8030.02, Prince George's County, Maryland",0,0,0,0,0,10,0,0,33,61,11,0,98,0,0,0,0,9,0,0,0,61,28,0,0,271,0,27,23,0,8,7,0,0,117,18,45,26,55.1,263.44,83.46,82,484,
662,1400000US24033803100,"Census Tract 8031, Prince George's County, Maryland",0,0,0,0,72,0,6,0,139,7,6,5,114,17,0,0,0,23,0,9,8,37,10,10,0,269,10,11,19,0,11,0,0,7,152,39,9,11,88.8,444.52,43.68,41,618,
170,1400000US24033803200,"Census Tract 8032, Prince George's County, Maryland",66,22,0,10,0,39,10,9,60,18,33,0,174,15,16,20,9,0,35,8,0,0,51,20,0,175,18,42,30,0,0,45,0,0,0,25,5,10,248,226.68,73.32,68,616,
368,1400000US24033803300,"Census Tract 8033, Prince George's County, Maryland",28,0,0,37,106,11,0,0,77,0,47,29,290,25,0,0,64,0,50,0,0,29,36,48,38,497,0,39,0,58,55,112,0,0,18,30,46,139,299.3,424.22,51.48,347,1122,
88,1400000US24033803401,"Census Tract 8034.01, Prince George's County, Maryland",0,0,0,0,18,40,0,0,0,0,0,0,118,0,0,0,1,35,70,0,0,0,12,0,0,59,0,0,0,1,22,0,0,7,15,8,0,6,24.5,188.9,15.6,6,235,
1178,1400000US24033803402,"Census Tract 8034.02, Prince George's County, Maryland",33,51,16,66,41,0,65,56,54,24,18,19,474,38,11,7,60,184,22,10,65,68,9,0,0,290,24,13,38,37,63,7,34,8,24,21,6,15,480.4,626.48,42.12,58,1207,
668,1400000US24033803508,"Census Tract 8035.08, Prince George's County, Maryland",8,21,163,0,22,0,63,0,10,21,0,79,414,14,57,120,0,19,11,36,0,16,19,25,97,376,7,15,52,21,0,0,38,0,8,63,69,103,490.3,233.36,80.34,373,1177,
171,1400000US24033803509,"Census Tract 8035.09, Prince George's County, Maryland",82,14,21,71,53,120,10,55,112,34,0,44,196,0,22,0,24,16,37,0,10,77,10,0,0,154,22,0,21,16,12,9,0,0,37,24,5,8,317.3,538.66,53.04,57,966,
15,1400000US24033803512,"Census Tract 8035.12, Prince George's County, Maryland",0,0,51,0,0,165,0,0,25,80,36,234,428,63,0,44,0,0,76,0,0,40,0,33,172,370,87,0,0,0,0,0,0,58,42,17,46,120,245,427.34,75.66,641,1389,
68,1400000US24033803513,"Census Tract 8035.13, Prince George's County, Maryland",0,0,0,0,0,0,29,19,96,40,64,78,379,8,0,0,14,0,8,0,17,102,153,56,21,242,7,16,8,0,0,52,0,16,70,22,40,11,53,456.3,167.7,270,947,
172,1400000US24033803514,"Census Tract 8035.14, Prince George's County, Maryland",0,0,0,0,0,0,0,31,0,0,49,126,370,0,57,0,0,0,0,0,0,28,89,110,86,265,0,0,0,0,0,0,0,0,28,133,33,71,57,135.84,173.16,475,841,
369,1400000US24033803516,"Census Tract 8035.16, Prince George's County, Maryland",11,6,0,0,140,0,0,0,12,59,37,117,463,39,4,0,8,0,0,0,0,44,167,15,186,262,0,0,0,17,12,0,0,17,19,44,0,153,130.6,257.8,210.6,508,1107,
370,1400000US24033803519,"Census Tract 8035.19, Prince George's County, Maryland",0,0,16,13,0,14,0,31,44,194,87,236,352,0,0,0,22,0,22,0,0,103,142,0,63,310,0,0,14,0,0,0,0,0,50,163,58,25,65,373.78,389.22,469,1297,
1349,1400000US24033803520,"Census Tract 8035.20, Prince George's County, Maryland",0,8,0,26,83,18,0,0,89,21,19,12,279,0,0,0,23,25,8,0,0,10,53,35,125,377,0,0,0,0,49,0,0,0,10,19,55,244,104.1,265.36,72.54,490,932,
1350,1400000US24033803521,"Census Tract 8035.21, Prince George's County, Maryland",0,17,0,0,0,0,0,0,0,0,18,234,413,0,21,45,0,0,0,0,0,44,52,22,229,546,13,21,14,0,0,0,52,40,38,68,0,300,131,200.4,93.6,803,1228,
1351,1400000US24033803522,"Census Tract 8035.22, Prince George's County, Maryland",0,8,0,0,0,0,0,0,21,68,124,45,223,0,0,0,0,17,0,5,0,69,14,27,91,233,58,13,0,0,14,0,8,0,0,34,34,72,88.3,150.22,90.48,393,722,
1352,1400000US24033803523,"Census Tract 8035.23, Prince George's County, Maryland",0,0,0,0,0,0,0,0,128,10,0,80,194,34,0,0,0,0,0,0,0,42,18,19,81,224,34,0,0,0,0,0,31,13,21,33,22,70,68,248.42,47.58,272,636,
1353,1400000US24033803524,"Census Tract 8035.24, Prince George's County, Maryland",55,0,16,0,28,25,0,0,59,253,23,8,491,98,0,0,0,34,26,16,0,181,86,40,10,509,75,0,0,0,0,0,52,0,209,71,47,55,262.6,701.6,319.8,183,1467,
1354,1400000US24033803525,"Census Tract 8035.25, Prince George's County, Maryland",0,48,0,0,33,0,0,0,79,8,0,12,151,64,0,0,0,14,0,0,0,0,51,22,0,107,43,0,0,0,0,0,0,7,0,23,22,12,169.1,136.94,63.96,68,438,
1355,1400000US24033803526,"Census Tract 8035.26, Prince George's County, Maryland",9,0,0,0,17,0,0,0,81,45,26,48,266,14,0,0,0,34,0,0,0,148,17,22,31,164,9,0,0,0,0,0,0,0,87,16,7,45,47.3,368.86,60.84,179,656,
1356,1400000US24033803527,"Census Tract 8035.27, Prince George's County, Maryland",0,10,0,0,0,0,0,89,9,18,9,53,213,13,0,23,0,0,0,0,0,10,42,70,55,233,0,0,75,0,0,0,0,0,12,40,41,65,121,142,78,293,634,
371,1400000US24033803601,"Census Tract 8036.01, Prince George's County, Maryland",0,28,8,0,0,0,0,0,101,12,15,63,217,31,12,69,0,0,12,0,0,60,0,12,21,241,16,12,0,13,0,11,0,0,54,29,43,63,189,247.02,31.98,217,685,
16,1400000US24033803602,"Census Tract 8036.02, Prince George's County, Maryland",0,41,20,0,32,46,0,0,68,33,18,32,257,8,0,19,0,18,0,8,7,96,84,9,8,154,3,7,0,0,12,27,7,23,52,0,9,14,116.6,403.14,91.26,90,701,
1163,1400000US24033803605,"Census Tract 8036.05, Prince George's County, Maryland",42,35,0,0,38,30,0,0,13,96,41,84,586,0,58,0,23,38,58,10,56,87,129,15,112,704,80,25,30,22,58,26,47,35,157,36,74,114,355.2,670.22,203.58,440,1669,
348,1400000US24033803606,"Census Tract 8036.06, Prince George's County, Maryland",26,0,0,0,0,37,0,32,91,86,9,62,501,6,0,6,51,0,31,0,207,101,51,0,48,461,5,0,26,25,0,57,0,67,106,131,14,30,145,787.96,209.04,163,1305,
65,1400000US24033803607,"Census Tract 8036.07, Prince George's County, Maryland",24,13,0,0,0,0,14,0,61,22,21,39,222,42,11,0,0,7,0,26,0,51,4,47,34,308,54,0,0,0,0,0,6,0,119,18,46,65,146.1,291.58,34.32,252,724,
295,1400000US24033803608,"Census Tract 8036.08, Prince George's County, Maryland",9,77,0,53,0,0,0,0,82,119,39,11,511,0,18,52,56,28,0,0,0,158,109,0,90,585,18,66,0,31,35,55,73,8,68,40,19,172,398.9,547.06,209.04,331,1486,
17,1400000US24033803610,"Census Tract 8036.10, Prince George's County, Maryland",35,21,19,87,57,0,19,0,30,45,29,18,296,16,41,14,0,59,0,17,0,6,110,23,10,190,0,21,0,0,60,0,0,0,21,26,47,15,306.8,256.02,141.18,142,846,
12,1400000US24033803612,"Census Tract 8036.12, Prince George's County, Maryland",58,0,0,0,113,37,0,6,128,107,17,0,274,0,0,0,0,98,91,0,0,72,0,13,0,168,21,0,0,0,63,0,0,0,0,51,13,20,161.2,560.56,123.24,63,908,
296,1400000US24033803613,"Census Tract 8036.13, Prince George's County, Maryland",50,39,0,95,87,28,71,18,18,159,16,57,465,20,17,0,56,53,26,117,26,68,70,0,12,376,98,17,0,41,27,40,16,0,10,25,65,37,483.1,610.78,198.12,187,1479,
18,1400000US24033803700,"Census Tract 8037, Prince George's County, Maryland",33,0,28,12,26,0,34,20,93,47,17,16,184,35,0,4,12,13,0,12,17,26,24,7,34,264,4,6,8,12,34,0,43,0,71,41,26,19,175.9,391.74,87.36,119,774,
1160,1400000US24033803801,"Census Tract 8038.01, Prince George's County, Maryland",14,0,0,0,34,20,0,0,49,46,4,0,246,0,0,0,44,0,35,0,34,55,49,13,16,216,5,0,5,0,0,4,0,11,51,95,16,29,78.2,324.6,148.2,78,629,
69,1400000US24033803803,"Census Tract 8038.03, Prince George's County, Maryland",0,22,0,111,79,59,0,0,205,23,32,19,684,0,9,10,81,122,0,0,0,188,202,42,30,411,0,11,17,137,23,36,9,0,117,12,20,29,465.2,822.94,184.86,172,1645,
349,1400000US24033803900,"Census Tract 8039, Prince George's County, Maryland",22,0,36,6,49,49,0,0,178,78,5,6,364,0,16,16,18,24,61,0,0,118,105,0,6,259,8,16,16,20,9,56,0,0,47,43,6,38,198.6,616.12,176.28,61,1052,
19,1400000US24033804001,"Census Tract 8040.01, Prince George's County, Maryland",37,16,96,97,16,22,0,0,35,55,105,59,592,19,0,102,0,168,0,95,32,68,73,15,20,376,44,58,139,0,16,0,33,0,56,0,30,0,668,509.16,99.84,229,1506,
350,1400000US24033804002,"Census Tract 8040.02, Prince George's County, Maryland",30,0,0,62,0,165,2,24,21,12,80,25,540,0,0,0,35,0,75,0,41,248,90,51,0,486,0,0,0,0,0,102,1,57,163,68,95,0,127,936.4,132.6,251,1447,
1164,1400000US24033804101,"Census Tract 8041.01, Prince George's County, Maryland",0,0,0,116,16,99,0,29,81,52,0,86,240,0,10,0,33,15,0,0,13,18,0,42,109,145,0,1,28,0,48,0,0,0,9,22,16,21,211.7,320.58,57.72,274,864,
1165,1400000US24033804102,"Census Tract 8041.02, Prince George's County, Maryland",0,0,0,58,50,99,0,26,105,43,28,28,406,0,0,0,0,32,25,0,0,169,119,51,10,461,4,5,0,63,9,14,0,0,51,220,60,35,157.3,636.74,297.96,212,1304,
70,1400000US24033804200,"Census Tract 8042, Prince George's County, Maryland",0,0,0,0,0,34,0,0,37,22,84,84,194,0,0,0,0,0,60,0,0,0,22,23,89,206,0,0,0,0,0,29,0,0,7,0,61,109,0,176.68,34.32,450,661,
372,1400000US24033804300,"Census Tract 8043, Prince George's County, Maryland",0,10,12,0,40,0,0,0,180,34,6,37,452,19,50,18,8,40,122,0,0,119,8,6,62,239,11,20,0,0,34,39,0,0,74,0,5,56,182.2,623.04,32.76,172,1010,
1166,1400000US24033804400,"Census Tract 8044, Prince George's County, Maryland",0,0,35,26,32,3,8,0,26,46,4,10,280,0,0,17,21,20,0,8,2,95,98,16,3,175,11,3,6,0,9,11,6,6,40,41,23,19,137.3,288.4,144.3,75,645,
667,1400000US24033804600,"Census Tract 8046, Prince George's County, Maryland",13,9,5,4,91,5,0,21,61,10,5,15,298,8,0,10,22,116,0,0,10,54,25,35,18,231,1,17,38,8,0,3,0,17,71,15,58,3,197.1,397.9,39,134,768,
173,1400000US24033804700,"Census Tract 8047, Prince George's County, Maryland",5,0,0,0,0,0,0,0,34,16,235,68,204,0,0,0,0,13,0,0,0,39,27,58,67,199,0,0,0,0,20,0,0,0,10,74,38,57,14.9,131.84,91.26,523,761,
1357,1400000US24033804801,"Census Tract 8048.01, Prince George's County, Maryland",0,0,16,0,65,50,0,26,90,0,36,40,156,13,0,28,29,0,61,0,25,0,0,0,0,38,13,0,0,0,19,0,0,0,6,0,0,0,124.2,316.8,0,76,517,
1358,1400000US24033804802,"Census Tract 8048.02, Prince George's County, Maryland",25,0,0,30,10,15,66,0,149,0,0,0,224,0,0,0,0,7,13,36,0,148,20,0,0,116,8,0,0,8,0,0,48,0,52,0,0,0,76.1,543.3,15.6,0,635,
71,1400000US24033804900,"Census Tract 8049, Prince George's County, Maryland",0,0,0,0,0,0,0,0,40,51,0,37,180,0,0,0,13,11,0,0,0,21,81,0,54,228,0,0,0,0,0,0,0,0,77,79,72,0,16.3,192.12,164.58,163,536,
1167,1400000US24033805000,"Census Tract 8050, Prince George's County, Maryland",0,18,0,0,19,0,130,0,115,152,57,16,688,0,0,52,0,33,110,58,0,169,116,102,48,417,0,0,0,0,0,101,0,0,46,254,0,16,85.6,880.24,407.16,239,1612,
118,1400000US24033805101,"Census Tract 8051.01, Prince George's County, Maryland",0,13,86,102,26,14,0,0,84,10,0,15,380,11,0,51,13,27,86,15,0,114,22,34,7,343,10,25,33,0,47,20,30,0,29,73,50,26,374,485.1,81.9,132,1073,
669,1400000US24033805201,"Census Tract 8052.01, Prince George's County, Maryland",50,63,32,41,30,109,0,20,86,80,12,0,341,47,42,27,36,37,0,0,0,68,40,14,30,526,26,21,25,10,48,31,32,33,185,16,30,69,454.5,674.42,106.08,155,1390,
360,1400000US24033805202,"Census Tract 8052.02, Prince George's County, Maryland",35,34,12,12,0,0,12,50,45,24,39,25,303,5,83,25,25,22,36,0,21,30,31,25,0,215,10,69,0,24,0,0,14,21,47,5,25,0,340.6,304.6,46.8,114,806,
20,1400000US24033805500,"Census Tract 8055, Prince George's County, Maryland",38,26,102,0,89,23,28,38,59,17,22,44,300,57,0,11,0,20,37,28,51,53,19,0,24,165,47,7,0,0,9,0,0,23,0,0,65,14,323.4,430.52,28.08,169,951,
28,1400000US24033805601,"Census Tract 8056.01, Prince George's County, Maryland",196,118,48,151,247,27,17,76,111,119,0,0,841,150,64,61,59,133,75,0,39,125,75,43,17,308,103,19,0,72,18,41,0,28,27,0,0,0,1160.4,887.28,151.32,60,2259,
22,1400000US24033805602,"Census Tract 8056.02, Prince George's County, Maryland",92,25,108,23,42,64,37,0,397,127,0,24,646,59,0,75,19,44,111,32,0,246,42,0,18,232,0,0,21,0,24,0,13,0,149,25,0,0,455,1168.68,151.32,42,1817,
29,1400000US24033805700,"Census Tract 8057, Prince George's County, Maryland",74,27,28,59,24,45,0,18,156,73,72,0,379,63,45,45,42,80,17,9,16,43,0,7,12,351,37,67,0,15,30,53,40,0,36,62,0,11,542.2,556.5,105.3,102,1306,
30,1400000US24033805801,"Census Tract 8058.01, Prince George's County, Maryland",0,0,0,35,0,73,0,83,60,58,0,40,470,48,0,0,67,0,19,11,52,55,153,6,59,136,0,0,0,0,0,0,0,0,88,21,12,15,150,492.04,180.96,132,955,
670,1400000US24033805802,"Census Tract 8058.02, Prince George's County, Maryland",35,17,31,58,5,77,21,6,130,32,0,38,380,39,16,56,46,30,42,17,6,40,32,16,40,260,33,14,9,36,30,29,0,4,35,36,34,0,409.5,474.5,78,128,1090,
351,1400000US24033805904,"Census Tract 8059.04, Prince George's County, Maryland",18,0,10,0,43,0,0,0,82,103,10,50,173,18,0,10,0,39,6,0,0,56,22,16,6,150,0,0,4,0,13,20,0,15,46,35,17,0,88.5,326.7,124.8,99,639,
1359,1400000US24033805906,"Census Tract 8059.06, Prince George's County, Maryland",35,13,83,12,23,0,18,9,199,28,8,36,203,75,19,15,0,0,0,0,0,61,33,0,0,222,70,19,0,0,0,29,0,0,66,18,0,20,347.9,415.48,61.62,64,889,
1360,1400000US24033805907,"Census Tract 8059.07, Prince George's County, Maryland",0,19,114,25,11,100,0,51,144,23,0,0,253,0,43,49,0,9,12,0,24,79,22,15,0,192,0,0,0,8,43,42,0,0,89,10,0,0,276.9,597.2,42.9,15,932,
1361,1400000US24033805908,"Census Tract 8059.08, Prince George's County, Maryland",0,0,20,0,11,19,0,47,23,0,5,6,181,31,0,16,6,48,4,6,8,20,17,6,19,165,16,0,3,11,24,27,0,0,57,8,19,0,127.9,274.6,19.5,55,477,
